experimentId,experimentRunId,sequence,specificationId,specificationName,workflow,repetition,status,resultClassification,failureType,failureStage,error,attemptCount,startedAt,completedAt,runId,provider,model,temperature,promptVersion,runOrder,randomSeed,workflowDurationMs,aiGenerationDurationMs,refinementIterations,converged,stopReason,totalPromptTokens,totalOutputTokens,totalTokens,initialStaticPassed,initialRuntimePassed,initialAccessibilityPassed,initialFunctionalPassed,initialAllPassed,initialStaticTotalIssues,initialStaticErrors,initialStaticWarnings,initialRuntimeConsoleErrors,initialRuntimeUncaughtExceptions,initialRequiredControlsPresent,initialRequiredControlsExpected,initialAccessibilityViolations,initialAccessibilityViolatingNodes,initialAccessibilityCritical,initialAccessibilitySerious,initialAccessibilityModerate,initialAccessibilityMinor,initialAccessibilityIncomplete,initialFunctionalPassedTests,initialFunctionalFailedTests,initialFunctionalTotalTests,finalStaticPassed,finalRuntimePassed,finalAccessibilityPassed,finalFunctionalPassed,finalAllPassed,finalStaticTotalIssues,finalStaticErrors,finalStaticWarnings,finalRuntimeConsoleErrors,finalRuntimeUncaughtExceptions,finalRequiredControlsPresent,finalRequiredControlsExpected,finalAccessibilityViolations,finalAccessibilityViolatingNodes,finalAccessibilityCritical,finalAccessibilitySerious,finalAccessibilityModerate,finalAccessibilityMinor,finalAccessibilityIncomplete,finalFunctionalPassedTests,finalFunctionalFailedTests,finalFunctionalTotalTests,staticIssueChange,accessibilityViolationChange,functionalFailedTestChange,iterationMetrics,responseFile
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__automated-refinement__10,33,todo,To-do List,automated-refinement,10,completed,valid-passed,,,,1,2026-08-03T14:36:13.004Z,2026-08-03T14:37:15.835Z,2026-08-03T14-36-50-627Z-2f9c2d1d,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,62825,55411,1,true,no-actionable-feedback,5077,5547,10624,true,true,false,true,false,0,0,0,0,0,2,2,1,2,0,1,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,0,-1,0,"[{""iteration"":0,""generationDurationMs"":37602,""promptTokens"":734,""outputTokens"":2781,""totalTokens"":3515},{""iteration"":1,""generationDurationMs"":17809,""promptTokens"":4343,""outputTokens"":2766,""totalTokens"":7109}]",responses/todo__automated-refinement__10.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__one-shot__8,34,todo,To-do List,one-shot,8,completed,valid-poor-quality,,,,1,2026-08-03T14:37:15.882Z,2026-08-03T14:37:41.985Z,2026-08-03T14-37-38-403Z-4b3a25aa,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,26097,22496,0,,not-applicable,734,2632,3366,true,true,false,true,false,0,0,0,0,0,2,2,1,1,0,1,0,0,1,6,0,6,true,true,false,true,false,0,0,0,0,0,2,2,1,1,0,1,0,0,1,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":22496,""promptTokens"":734,""outputTokens"":2632,""totalTokens"":3366}]",responses/todo__one-shot__8.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__quality-focused__4,35,quiz,Multiple-choice Quiz,quality-focused,4,completed,valid-poor-quality,,,,1,2026-08-03T14:37:42.034Z,2026-08-03T14:38:00.296Z,2026-08-03T14-37-58-077Z-0ecc9360,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,18256,16026,0,,not-applicable,906,2555,3461,false,false,true,false,false,1,1,0,0,1,2,2,0,0,0,0,0,0,0,4,3,7,false,false,true,false,false,1,1,0,0,1,2,2,0,0,0,0,0,0,0,4,3,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":16026,""promptTokens"":906,""outputTokens"":2555,""totalTokens"":3461}]",responses/quiz__quality-focused__4.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__quality-focused__9,36,todo,To-do List,quality-focused,9,completed,valid-passed,,,,1,2026-08-03T14:38:00.348Z,2026-08-03T14:38:21.412Z,2026-08-03T14-38-19-495Z-76436b94,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,21061,19122,0,,not-applicable,897,2864,3761,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":19122,""promptTokens"":897,""outputTokens"":2864,""totalTokens"":3761}]",responses/todo__quality-focused__9.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__one-shot__5,37,todo,To-do List,one-shot,5,completed,valid-passed,,,,1,2026-08-03T14:38:21.465Z,2026-08-03T14:38:51.408Z,2026-08-03T14-38-47-026Z-2bb80d9d,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,29938,25541,0,,not-applicable,734,2709,3443,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":25541,""promptTokens"":734,""outputTokens"":2709,""totalTokens"":3443}]",responses/todo__one-shot__5.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__automated-refinement__6,38,quiz,Multiple-choice Quiz,automated-refinement,6,completed,valid-passed,,,,1,2026-08-03T14:38:51.459Z,2026-08-03T14:39:35.612Z,2026-08-03T14-39-10-339Z-16d177a5,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,44139,39567,1,true,no-actionable-feedback,4798,5564,10362,false,true,true,true,false,1,1,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,-1,0,0,"[{""iteration"":0,""generationDurationMs"":18854,""promptTokens"":743,""outputTokens"":2763,""totalTokens"":3506},{""iteration"":1,""generationDurationMs"":20713,""promptTokens"":4055,""outputTokens"":2801,""totalTokens"":6856}]",responses/quiz__automated-refinement__6.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__quality-focused__2,39,quiz,Multiple-choice Quiz,quality-focused,2,completed,valid-passed,,,,1,2026-08-03T14:39:35.675Z,2026-08-03T14:39:57.757Z,2026-08-03T14-39-55-642Z-49da0515,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,22075,19954,0,,not-applicable,906,2535,3441,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":19954,""promptTokens"":906,""outputTokens"":2535,""totalTokens"":3441}]",responses/quiz__quality-focused__2.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__automated-refinement__3,40,todo,To-do List,automated-refinement,3,completed,valid-passed,,,,1,2026-08-03T14:39:57.809Z,2026-08-03T14:40:43.568Z,2026-08-03T14-40-14-424Z-bf25a289,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,45744,37563,1,true,no-actionable-feedback,4768,5195,9963,true,true,false,true,false,0,0,0,0,0,2,2,1,1,0,1,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,2,6,0,6,0,-1,0,"[{""iteration"":0,""generationDurationMs"":16597,""promptTokens"":734,""outputTokens"":2583,""totalTokens"":3317},{""iteration"":1,""generationDurationMs"":20966,""promptTokens"":4034,""outputTokens"":2612,""totalTokens"":6646}]",responses/todo__automated-refinement__3.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__automated-refinement__4,41,todo,To-do List,automated-refinement,4,completed,valid-passed,,,,1,2026-08-03T14:40:43.624Z,2026-08-03T14:41:26.060Z,2026-08-03T14-41-01-578Z-672a45ef,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,42428,36748,1,true,no-actionable-feedback,5111,5715,10826,true,true,false,true,false,0,0,0,0,0,2,2,1,2,0,1,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,0,-1,0,"[{""iteration"":0,""generationDurationMs"":17946,""promptTokens"":734,""outputTokens"":2820,""totalTokens"":3554},{""iteration"":1,""generationDurationMs"":18802,""promptTokens"":4377,""outputTokens"":2895,""totalTokens"":7272}]",responses/todo__automated-refinement__4.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__automated-refinement__7,42,booking,Appointment Booking Form,automated-refinement,7,completed,valid-passed,,,,1,2026-08-03T14:41:26.115Z,2026-08-03T14:42:27.305Z,2026-08-03T14-41-58-266Z-a645d381,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,61195,53918,1,true,no-actionable-feedback,6198,6960,13158,false,true,false,true,false,3,3,0,0,0,2,2,1,5,0,1,0,0,1,9,0,9,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,9,0,9,-3,-1,0,"[{""iteration"":0,""generationDurationMs"":32143,""promptTokens"":796,""outputTokens"":3413,""totalTokens"":4209},{""iteration"":1,""generationDurationMs"":21775,""promptTokens"":5402,""outputTokens"":3547,""totalTokens"":8949}]",responses/booking__automated-refinement__7.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__quality-focused__8,43,quiz,Multiple-choice Quiz,quality-focused,8,completed,valid-passed,,,,1,2026-08-03T14:42:27.366Z,2026-08-03T14:42:46.411Z,2026-08-03T14-42-44-249Z-fc0b6aa0,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,19038,16862,0,,not-applicable,906,2647,3553,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":16862,""promptTokens"":906,""outputTokens"":2647,""totalTokens"":3553}]",responses/quiz__quality-focused__8.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__quality-focused__5,44,todo,To-do List,quality-focused,5,completed,valid-poor-quality,,,,1,2026-08-03T14:42:46.469Z,2026-08-03T14:43:22.724Z,2026-08-03T14-43-05-812Z-bfe26281,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,36243,19306,0,,not-applicable,897,2779,3676,true,true,true,false,false,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,5,6,true,true,true,false,false,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,5,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":19306,""promptTokens"":897,""outputTokens"":2779,""totalTokens"":3676}]",responses/todo__quality-focused__5.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__quality-focused__8,45,todo,To-do List,quality-focused,8,completed,valid-passed,,,,1,2026-08-03T14:43:22.788Z,2026-08-03T14:43:43.641Z,2026-08-03T14-43-41-664Z-840e5a53,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,20848,18851,0,,not-applicable,897,2724,3621,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":18851,""promptTokens"":897,""outputTokens"":2724,""totalTokens"":3621}]",responses/todo__quality-focused__8.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__quality-focused__3,46,todo,To-do List,quality-focused,3,completed,valid-passed,,,,1,2026-08-03T14:43:43.711Z,2026-08-03T14:44:04.647Z,2026-08-03T14-44-02-640Z-8e55e3d2,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,20931,18905,0,,not-applicable,897,2884,3781,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":18905,""promptTokens"":897,""outputTokens"":2884,""totalTokens"":3781}]",responses/todo__quality-focused__3.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__automated-refinement__6,47,todo,To-do List,automated-refinement,6,completed,valid-passed,,,,1,2026-08-03T14:44:04.716Z,2026-08-03T14:44:49.292Z,2026-08-03T14-44-23-258Z-062ffe5e,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,44555,37427,1,true,no-actionable-feedback,5128,5896,11024,true,true,false,true,false,0,0,0,0,0,2,2,1,1,0,1,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,0,-1,0,"[{""iteration"":0,""generationDurationMs"":18506,""promptTokens"":734,""outputTokens"":2987,""totalTokens"":3721},{""iteration"":1,""generationDurationMs"":18921,""promptTokens"":4394,""outputTokens"":2909,""totalTokens"":7303}]",responses/todo__automated-refinement__6.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__quality-focused__9,48,quiz,Multiple-choice Quiz,quality-focused,9,completed,valid-passed,,,,1,2026-08-03T14:44:49.372Z,2026-08-03T14:45:13.174Z,2026-08-03T14-45-11-045Z-31d0747d,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,23796,21656,0,,not-applicable,906,2728,3634,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":21656,""promptTokens"":906,""outputTokens"":2728,""totalTokens"":3634}]",responses/quiz__quality-focused__9.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__one-shot__6,49,todo,To-do List,one-shot,6,completed,valid-passed,,,,1,2026-08-03T14:45:13.236Z,2026-08-03T14:45:31.450Z,2026-08-03T14-45-28-863Z-83f22cb4,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,18208,15604,0,,not-applicable,734,2540,3274,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":15604,""promptTokens"":734,""outputTokens"":2540,""totalTokens"":3274}]",responses/todo__one-shot__6.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__one-shot__4,50,booking,Appointment Booking Form,one-shot,4,completed,valid-poor-quality,,,,1,2026-08-03T14:45:31.525Z,2026-08-03T14:46:28.150Z,2026-08-03T14-46-24-703Z-955e123e,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,56619,53153,0,,not-applicable,796,3252,4048,false,true,false,true,false,2,2,0,0,0,2,2,1,4,0,1,0,0,1,9,0,9,false,true,false,true,false,2,2,0,0,0,2,2,1,4,0,1,0,0,1,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":53153,""promptTokens"":796,""outputTokens"":3252,""totalTokens"":4048}]",responses/booking__one-shot__4.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__automated-refinement__5,51,todo,To-do List,automated-refinement,5,completed,valid-passed,,,,1,2026-08-03T14:46:28.216Z,2026-08-03T14:47:29.670Z,2026-08-03T14-46-43-037Z-109d3362,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,61447,54381,1,true,no-actionable-feedback,4546,4799,9345,true,true,true,true,true,1,0,1,0,0,2,2,0,0,0,0,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,6,0,6,-1,0,0,"[{""iteration"":0,""generationDurationMs"":14801,""promptTokens"":734,""outputTokens"":2419,""totalTokens"":3153},{""iteration"":1,""generationDurationMs"":39580,""promptTokens"":3812,""outputTokens"":2380,""totalTokens"":6192}]",responses/todo__automated-refinement__5.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__one-shot__3,52,todo,To-do List,one-shot,3,completed,valid-poor-quality,,,,1,2026-08-03T14:47:29.751Z,2026-08-03T14:48:01.081Z,2026-08-03T14-47-56-903Z-be989aa0,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,31321,27106,0,,not-applicable,734,2875,3609,true,true,false,true,false,0,0,0,0,0,2,2,1,5,0,1,0,0,1,6,0,6,true,true,false,true,false,0,0,0,0,0,2,2,1,5,0,1,0,0,1,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":27106,""promptTokens"":734,""outputTokens"":2875,""totalTokens"":3609}]",responses/todo__one-shot__3.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__automated-refinement__1,53,quiz,Multiple-choice Quiz,automated-refinement,1,completed,valid-passed,,,,1,2026-08-03T14:48:01.167Z,2026-08-03T14:48:51.818Z,2026-08-03T14-48-25-207Z-9170b306,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,50657,44990,1,true,no-actionable-feedback,5180,5421,10601,false,true,false,true,false,1,1,0,0,0,2,2,1,9,0,1,0,0,2,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,2,7,0,7,-1,-1,0,"[{""iteration"":0,""generationDurationMs"":24011,""promptTokens"":743,""outputTokens"":2701,""totalTokens"":3444},{""iteration"":1,""generationDurationMs"":20979,""promptTokens"":4437,""outputTokens"":2720,""totalTokens"":7157}]",responses/quiz__automated-refinement__1.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__automated-refinement__7,54,quiz,Multiple-choice Quiz,automated-refinement,7,completed,valid-passed,,,,1,2026-08-03T14:48:51.889Z,2026-08-03T14:49:30.018Z,2026-08-03T14-49-09-687Z-25b07654,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,38125,33407,1,true,no-actionable-feedback,4858,5529,10387,false,true,true,true,false,1,1,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,-1,0,0,"[{""iteration"":0,""generationDurationMs"":17758,""promptTokens"":743,""outputTokens"":2758,""totalTokens"":3501},{""iteration"":1,""generationDurationMs"":15649,""promptTokens"":4115,""outputTokens"":2771,""totalTokens"":6886}]",responses/quiz__automated-refinement__7.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__quality-focused__7,55,todo,To-do List,quality-focused,7,completed,valid-passed,,,,1,2026-08-03T14:49:30.090Z,2026-08-03T14:49:56.433Z,2026-08-03T14-49-54-405Z-6f567906,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,26330,24262,0,,not-applicable,897,2692,3589,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":24262,""promptTokens"":897,""outputTokens"":2692,""totalTokens"":3589}]",responses/todo__quality-focused__7.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__one-shot__7,56,booking,Appointment Booking Form,one-shot,7,completed,valid-poor-quality,,,,1,2026-08-03T14:49:56.504Z,2026-08-03T14:50:24.647Z,2026-08-03T14-50-22-221Z-99375d65,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,28134,25673,0,,not-applicable,796,3333,4129,false,true,false,true,false,2,1,1,0,0,2,2,1,9,0,1,0,0,1,9,0,9,false,true,false,true,false,2,1,1,0,0,2,2,1,9,0,1,0,0,1,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":25673,""promptTokens"":796,""outputTokens"":3333,""totalTokens"":4129}]",responses/booking__one-shot__7.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__one-shot__2,57,quiz,Multiple-choice Quiz,one-shot,2,completed,valid-poor-quality,,,,1,2026-08-03T14:50:24.724Z,2026-08-03T14:50:44.889Z,2026-08-03T14-50-42-016Z-2c4c4296,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,20159,17267,0,,not-applicable,743,2714,3457,false,true,false,true,false,1,1,0,0,0,2,2,1,8,0,1,0,0,1,7,0,7,false,true,false,true,false,1,1,0,0,0,2,2,1,8,0,1,0,0,1,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":17267,""promptTokens"":743,""outputTokens"":2714,""totalTokens"":3457}]",responses/quiz__one-shot__2.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__one-shot__9,58,todo,To-do List,one-shot,9,completed,valid-poor-quality,,,,1,2026-08-03T14:50:44.992Z,2026-08-03T14:51:45.459Z,2026-08-03T14-51-41-014Z-f2bb0e6c,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,60445,55982,0,,not-applicable,734,2707,3441,true,true,false,true,false,0,0,0,0,0,2,2,1,2,0,1,0,0,1,6,0,6,true,true,false,true,false,0,0,0,0,0,2,2,1,2,0,1,0,0,1,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":55982,""promptTokens"":734,""outputTokens"":2707,""totalTokens"":3441}]",responses/todo__one-shot__9.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__quality-focused__5,59,booking,Appointment Booking Form,quality-focused,5,completed,valid-poor-quality,,,,1,2026-08-03T14:51:45.539Z,2026-08-03T14:53:23.364Z,2026-08-03T14-53-20-877Z-e7da1fef,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,97829,95302,0,,not-applicable,959,2945,3904,false,true,true,true,false,1,1,0,0,0,2,2,0,0,0,0,0,0,0,9,0,9,false,true,true,true,false,1,1,0,0,0,2,2,0,0,0,0,0,0,0,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":95302,""promptTokens"":959,""outputTokens"":2945,""totalTokens"":3904}]",responses/booking__quality-focused__5.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__quality-focused__6,60,booking,Appointment Booking Form,quality-focused,6,completed,valid-poor-quality,,,,1,2026-08-03T14:53:23.439Z,2026-08-03T14:53:51.375Z,2026-08-03T14-53-49-047Z-856dcd8c,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,27930,25579,0,,not-applicable,959,3196,4155,false,true,true,true,false,2,1,1,0,0,2,2,0,0,0,0,0,0,0,9,0,9,false,true,true,true,false,2,1,1,0,0,2,2,0,0,0,0,0,0,0,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":25579,""promptTokens"":959,""outputTokens"":3196,""totalTokens"":4155}]",responses/booking__quality-focused__6.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__one-shot__1,61,todo,To-do List,one-shot,1,completed,valid-poor-quality,,,,1,2026-08-03T14:53:51.453Z,2026-08-03T14:54:10.507Z,2026-08-03T14-54-08-413Z-3a1e439e,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,19045,16929,0,,not-applicable,734,2794,3528,true,true,false,true,false,0,0,0,0,0,2,2,1,3,0,1,0,0,1,6,0,6,true,true,false,true,false,0,0,0,0,0,2,2,1,3,0,1,0,0,1,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":16929,""promptTokens"":734,""outputTokens"":2794,""totalTokens"":3528}]",responses/todo__one-shot__1.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__automated-refinement__4,62,booking,Appointment Booking Form,automated-refinement,4,completed,valid-passed,,,,1,2026-08-03T14:54:10.625Z,2026-08-03T14:55:04.636Z,2026-08-03T14-54-34-688Z-066bff61,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,54012,47771,1,true,no-actionable-feedback,6270,7286,13556,false,true,false,true,false,2,1,1,0,0,2,2,1,6,0,1,0,0,1,9,0,9,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,9,0,9,-2,-1,0,"[{""iteration"":0,""generationDurationMs"":24029,""promptTokens"":796,""outputTokens"":3559,""totalTokens"":4355},{""iteration"":1,""generationDurationMs"":23742,""promptTokens"":5474,""outputTokens"":3727,""totalTokens"":9201}]",responses/booking__automated-refinement__4.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__one-shot__9,63,quiz,Multiple-choice Quiz,one-shot,9,completed,valid-poor-quality,,,,1,2026-08-03T14:55:04.728Z,2026-08-03T14:55:27.360Z,2026-08-03T14-55-24-340Z-148e36ad,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,22623,19568,0,,not-applicable,743,2720,3463,true,true,false,true,false,0,0,0,0,0,2,2,1,6,0,1,0,0,1,7,0,7,true,true,false,true,false,0,0,0,0,0,2,2,1,6,0,1,0,0,1,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":19568,""promptTokens"":743,""outputTokens"":2720,""totalTokens"":3463}]",responses/quiz__one-shot__9.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__one-shot__6,64,quiz,Multiple-choice Quiz,one-shot,6,completed,valid-poor-quality,,,,1,2026-08-03T14:55:27.444Z,2026-08-03T14:55:50.920Z,2026-08-03T14-55-48-098Z-51795f8a,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,23465,20615,0,,not-applicable,743,2700,3443,true,true,false,true,false,0,0,0,0,0,2,2,1,5,0,1,0,0,1,7,0,7,true,true,false,true,false,0,0,0,0,0,2,2,1,5,0,1,0,0,1,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":20615,""promptTokens"":743,""outputTokens"":2700,""totalTokens"":3443}]",responses/quiz__one-shot__6.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__one-shot__1,65,quiz,Multiple-choice Quiz,one-shot,1,completed,valid-poor-quality,,,,1,2026-08-03T14:55:51.011Z,2026-08-03T14:56:14.068Z,2026-08-03T14-56-11-671Z-83fe360f,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,23050,20612,0,,not-applicable,743,2897,3640,false,true,false,true,false,1,1,0,0,0,2,2,1,6,0,1,0,0,1,7,0,7,false,true,false,true,false,1,1,0,0,0,2,2,1,6,0,1,0,0,1,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":20612,""promptTokens"":743,""outputTokens"":2897,""totalTokens"":3640}]",responses/quiz__one-shot__1.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__automated-refinement__10,66,quiz,Multiple-choice Quiz,automated-refinement,10,completed,valid-passed,,,,1,2026-08-03T14:56:14.157Z,2026-08-03T14:56:53.602Z,2026-08-03T14-56-32-564Z-bbfbf863,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,39437,34507,1,true,no-actionable-feedback,4883,5703,10586,false,true,true,true,false,1,1,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,-1,0,0,"[{""iteration"":0,""generationDurationMs"":18366,""promptTokens"":743,""outputTokens"":2793,""totalTokens"":3536},{""iteration"":1,""generationDurationMs"":16141,""promptTokens"":4140,""outputTokens"":2910,""totalTokens"":7050}]",responses/quiz__automated-refinement__10.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__one-shot__10,67,booking,Appointment Booking Form,one-shot,10,completed,valid-poor-quality,,,,1,2026-08-03T14:56:53.695Z,2026-08-03T14:57:21.600Z,2026-08-03T14-57-18-012Z-ccd00cfb,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,27886,24280,0,,not-applicable,796,3207,4003,false,true,false,true,false,1,1,0,0,0,2,2,1,13,0,1,0,0,1,9,0,9,false,true,false,true,false,1,1,0,0,0,2,2,1,13,0,1,0,0,1,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":24280,""promptTokens"":796,""outputTokens"":3207,""totalTokens"":4003}]",responses/booking__one-shot__10.json
